SECTION,LOCATION,DAYS,START_TIME,END_TIME,DURATION,ENROLLMENT,STUDENT_ID,OCCUPANCY,OCCUPANCY_RATIO,MASK,D0,YEAR,STUDENT_INFECTION_PROB,TEACHER_INFECTION_PROB,INFECTION_PROB_SESSION
328,LTG028,FM,13:24:00,15:26:00,02:02:00,16,"488,532,837,925,1158,1348,1423,1525,1727,1850,2243,2682,2692,3926,4164,4940",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002492870030569049
329,QDJ389,TMF,16:04:00,18:26:00,02:22:00,22,"89,206,277,386,587,829,887,992,1189,1295,1421,1975,2003,2230,3031,3563,3699,3801,4007,4067,4206,4652",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005892909458935399
330,LTG028,HMF,09:13:00,12:16:00,03:03:00,22,"128,503,561,591,826,854,1076,2127,2322,2760,2891,2954,2971,3816,3858,3861,4120,4133,4153,4195,4527,4545",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004286508077755975
331,VGP845,H,20:14:00,21:30:00,01:16:00,25,"374,402,486,709,741,1022,1198,1261,1290,1691,1848,2187,2489,2733,2771,2977,3044,3644,3654,3724,4159,4237,4301,4439,4764",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00010637895126161443
332,LEZ228,M,16:10:00,19:06:00,02:56:00,14,"19,983,1477,2054,2204,2218,2334,2954,3070,3195,4025,4051,4245,4682",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0038481283195432466
333,LEZ228,TMH,14:04:00,15:20:00,01:16:00,30,"25,427,610,864,1214,1274,1319,1408,1797,1909,2653,2664,2697,2734,2906,3026,3096,3681,3781,3852,3867,3920,4162,4257,4285,4368,4630,4822,4901,4953",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.002492179688430793
334,YAN039,TFH,11:38:00,13:05:00,01:27:00,21,"301,481,731,1182,1294,1682,1706,1941,2063,2172,2392,3515,3553,3600,3971,4325,4506,4681,4700,4792,4812",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.702285629870949e-05
335,SYH090,WTF,18:51:00,22:44:00,03:53:00,27,"428,616,759,904,922,998,1353,1413,1649,1897,2027,2111,2254,2454,2555,2694,2816,2962,3313,3876,4029,4230,4686,4815,4895,4932,4998",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002413228593423879
336,QDJ389,WT,12:46:00,16:02:00,03:16:00,19,"70,225,469,556,1195,1361,1394,1429,1486,1936,2422,2633,2758,3211,3426,3505,3838,4025,4635",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0007753943779490479
337,YAN039,WM,19:23:00,21:38:00,02:15:00,17,"15,643,691,714,1048,1073,1443,1457,1493,1756,2131,2371,2405,2483,3276,4377,4621",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013745905679932166
338,LTG028,F,08:57:00,11:42:00,02:45:00,21,"103,529,916,1007,1051,1205,1264,1716,1744,2273,2579,2786,3164,3207,3553,3657,3844,4119,4165,4866,4919",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00038673659357170903
339,FRF846,MWH,10:03:00,12:19:00,02:16:00,20,"728,990,1014,1308,1318,1387,1483,2053,2289,2405,2546,2695,2737,2839,3035,3134,3370,3582,3665,4231",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00038750309026761693
340,QDJ389,HTM,06:51:00,07:53:00,01:02:00,19,"647,980,1048,1583,1627,1719,1811,1996,2196,2209,2528,2840,3362,3478,3566,3862,4323,4406,4431",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002474388413800984
341,LEZ228,WH,10:00:00,12:07:00,02:07:00,13,"151,270,589,1715,2174,3019,3059,3499,3810,3928,4338,4906,4946",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0028423973002529067
342,UGS416,MFT,15:59:00,17:08:00,01:09:00,18,"374,399,459,623,1046,1097,1152,1361,1615,2666,2670,2895,3236,3426,3590,4031,4072,4204",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.79491449333999e-05
343,QDJ389,MTF,11:54:00,12:59:00,01:05:00,19,"694,761,964,1070,1107,1503,1750,1778,2223,2280,2428,3304,3469,3524,3946,3966,4665,4718,4893",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00025936050269186663
344,LEZ228,HF,18:50:00,21:09:00,02:19:00,23,"193,458,527,777,797,921,1141,2149,2150,2154,2578,2724,2876,3077,3117,3494,3526,3744,3878,3952,4458,4718,4865",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.003944011015811978
345,FRF846,HM,17:43:00,18:44:00,01:01:00,10,"676,1247,1402,1410,2034,2634,3005,3269,3545,4936",5.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013511105809809522
346,UGS416,THF,14:41:00,16:27:00,01:46:00,23,"244,662,830,996,1082,1330,1406,1435,1454,1469,1764,1787,1875,1962,2201,2299,2922,3026,3076,3336,3434,3547,4270",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00011907587543404347
347,QDJ389,HW,08:29:00,10:50:00,02:21:00,28,"60,304,347,578,692,771,940,1026,1380,1392,1418,1480,1515,1604,2184,3185,3301,3316,3337,3384,3392,3473,3932,4044,4200,4261,4519,4960",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0006612619355749751
348,VGP845,TFM,18:24:00,21:23:00,02:59:00,22,"824,1206,1442,1472,1514,1564,1636,2366,2454,2705,2706,2968,2974,3043,3068,3354,3768,3870,3910,3972,4480,4657",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002302078699608664
349,TVN387,WFH,08:37:00,12:10:00,03:33:00,16,"242,595,821,1663,1819,2301,2485,2958,3219,3436,3462,3743,4034,4392,4534,4693",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00031175904646952717
350,UGS416,FWT,17:26:00,18:34:00,01:08:00,15,"58,552,562,931,1274,1845,2257,2925,2964,3008,3092,3405,3745,4443,4757",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.380926070841263e-05
351,SYH090,MTW,11:41:00,13:12:00,01:31:00,18,"18,410,498,601,877,985,1853,2146,2587,2642,2952,3315,3540,3667,4141,4382,4697,4818",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,7.64111212107878e-05
352,LEZ228,TF,11:55:00,14:11:00,02:16:00,22,"22,237,355,505,885,913,1074,1095,1130,1488,1520,1595,1642,1912,2195,3169,3539,3880,3968,4487,4569,4985",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0036969588175028213
353,TVN387,FW,20:05:00,22:41:00,02:36:00,11,"1794,2125,2447,2471,2993,3352,3375,4011,4056,4314,4400",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00020601779723039985
354,SYH090,FTM,11:53:00,13:09:00,01:16:00,30,"108,226,291,360,710,1187,1506,1659,1765,1805,1910,1955,2001,2006,2318,2333,2890,3042,3110,3386,3492,3640,3970,4199,4265,4479,4668,4751,4846,4909",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.188039781521416e-05
355,UGS416,TF,08:53:00,10:54:00,02:01:00,26,"151,309,349,376,395,645,778,1287,1587,2690,2764,2853,2996,3203,3296,3361,3410,3443,3917,4133,4340,4386,4389,4629,4701,4803",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0001415091484518258
356,QDJ389,TW,10:59:00,14:00:00,03:01:00,25,"164,187,549,599,619,665,1360,1491,1520,1679,1803,2477,2495,2612,2695,2746,3267,3626,3632,3677,3701,4043,4456,4494,4772",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0008143727179411188
357,UGS416,FW,17:51:00,21:45:00,03:54:00,25,"30,417,529,571,855,1017,1194,1393,1775,1779,1862,2189,2680,2970,3404,3578,3755,4037,4061,4077,4276,4766,4806,4842,4970",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00027318800571760987
358,VGP845,W,11:45:00,15:44:00,03:59:00,20,"69,415,827,1335,1448,1579,1924,2414,2528,2675,3205,3415,3459,3598,4084,4186,4281,4420,4478,4601",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002937504309028711
359,LEZ228,WFH,07:09:00,08:26:00,01:17:00,29,"216,306,346,660,740,839,1112,1271,1485,1639,1923,2057,2109,2178,2349,2404,2502,2711,2894,2932,3028,3110,3407,3408,3767,3940,4570,4808,4864",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0025240323452584566
360,ICH942,FMT,16:39:00,19:32:00,02:53:00,23,"444,667,769,1121,1166,1391,1519,1552,1788,1795,1942,1981,2108,2410,2561,2641,2866,3394,3649,3866,4222,4925,4938",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004935193414567166
361,LTG028,M,19:35:00,22:05:00,02:30:00,20,"56,314,380,461,671,813,816,888,1057,1341,1980,1984,2709,2712,3289,3378,3749,3802,3810,4502",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00033656408721534624
362,LEZ228,M,11:27:00,14:17:00,02:50:00,14,"107,193,1607,1673,1834,2258,2357,2478,2532,3904,4045,4397,4887,4997",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0037274800959262583
363,FRF846,THW,10:43:00,14:10:00,03:27:00,15,"210,504,556,615,920,936,981,1665,1743,2396,2454,3850,4132,4296,4782",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005345562948538655
364,UGS416,TMF,18:00:00,19:47:00,01:47:00,25,"160,168,392,852,1236,1300,1352,1986,2651,2722,2755,3141,3364,3474,3583,3743,3944,3978,3988,4041,4298,4383,4693,4753,4809",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00012516312046340747
365,LTG028,WH,14:30:00,18:01:00,03:31:00,28,"78,112,481,536,695,702,704,734,1695,1769,1937,2226,2434,2704,2858,3175,3329,3355,3823,3888,3918,4038,4226,4258,4299,4595,4749,4827",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005578687983480973
366,LTG028,HM,14:11:00,17:02:00,02:51:00,17,"231,584,682,813,846,992,1854,1891,2624,2793,3006,3708,3911,3925,3964,4132,4142",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00036605643062511973
367,ICH942,TWF,10:48:00,12:08:00,01:20:00,20,"130,135,189,608,933,1235,1707,1780,1896,2492,2497,2943,3011,3339,3739,3765,4135,4336,4576,4623",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002101237280664169
368,UGS416,TW,18:50:00,21:15:00,02:25:00,32,"114,269,456,516,518,658,958,1027,1193,1426,1432,1490,1756,1977,2371,2394,2539,2913,3039,3189,3208,3317,3643,3659,3688,3718,3836,4126,4316,4485,4562,4737",16.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00018969968882907623
369,ICH942,WF,08:59:00,10:55:00,01:56:00,18,"325,344,674,874,987,1307,1776,2219,2265,2744,2867,3071,3606,3675,4309,4492,4556,4660",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002904697933552891
370,LEZ228,MT,17:25:00,19:01:00,01:36:00,17,"228,760,951,976,1019,1032,1109,1645,1854,2191,2255,2316,3501,3544,3570,4027,4463",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.002417171942831662
371,UGS416,T,08:21:00,12:00:00,03:39:00,21,"20,381,864,880,1082,1344,1696,1830,1947,2020,2293,2452,2592,2827,3730,3857,3993,3994,4389,4622,4708",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00023541523451911436
372,VGP845,M,08:24:00,09:51:00,01:27:00,14,"309,621,668,1253,1364,2228,2268,2447,3460,3841,4080,4359,4590,4738",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,9.27693418119066e-05
373,LEZ228,MF,08:55:00,11:05:00,02:10:00,18,"424,627,784,1348,1415,1725,1911,2359,3259,3325,3398,3525,3526,3567,4109,4120,4239,4668",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.003223995283024158
374,FRF846,H,19:30:00,21:02:00,01:32:00,14,"735,780,1489,1922,2427,2509,2594,2677,4092,4113,4199,4228,4311,4388",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00022711525970182283
375,LTG028,H,08:05:00,09:48:00,01:43:00,26,"419,447,810,941,1161,1279,1469,1797,1799,1809,2163,2725,2772,3118,3431,3516,3609,3610,3661,3692,3812,3976,3981,4427,4643,4802",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002628381043481523
376,ICH942,WM,20:35:00,22:46:00,02:11:00,23,"8,470,867,923,1059,1336,1542,1582,1687,2135,2371,2411,2761,2962,2977,3159,3271,3274,3557,3669,4148,4330,4832",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00037433818281992515
377,UGS416,HTF,09:50:00,11:07:00,01:17:00,13,"791,909,1035,1629,2173,2512,2605,3360,3775,4248,4459,4547,4892",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.866871691128011e-05
378,LEZ228,MHF,08:09:00,10:15:00,02:06:00,15,"42,186,432,770,817,982,2652,2696,2882,3030,3091,3656,3823,4448,4833",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0029758668499076774
379,LEZ228,TWM,13:06:00,15:34:00,02:28:00,22,"88,100,414,620,742,782,837,1163,1175,1914,1977,2161,2491,2639,2723,2845,3875,3971,4013,4188,4332,4737",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004003530929511514
380,SYH090,TFW,11:25:00,15:09:00,03:44:00,24,"66,105,107,145,369,667,883,1272,1532,1880,2096,2153,2343,3072,3319,3366,3793,3930,3986,4032,4193,4509,4529,4903",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002143022645181817
381,LEZ228,MW,12:24:00,14:00:00,01:36:00,21,"32,393,1018,1044,1055,1394,1731,1815,1868,1939,2317,2475,2626,2686,2810,3009,4124,4387,4530,4544,4658",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0026531040319102573
382,LEZ228,F,14:30:00,15:52:00,01:22:00,21,"383,492,1974,2058,2075,2083,2299,2402,2653,2894,2978,3214,3306,3406,3432,3639,3766,3947,4096,4254,4705",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.002279525351725124
383,TVN387,MWH,18:17:00,20:43:00,02:26:00,14,"110,154,448,786,1371,1903,2529,2600,2660,2831,3402,3864,4423,4817",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00020348843327005846
384,UGS416,FW,07:20:00,09:34:00,02:14:00,19,"416,629,738,992,1072,1297,1743,2177,2379,2397,2415,2914,3470,3896,4049,4243,4270,4373,4874",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013802638798165345
385,ICH942,WM,06:36:00,08:00:00,01:24:00,21,"375,1120,1701,1969,2629,2923,2932,2962,3021,3143,3187,3341,3435,3579,3609,3872,3891,4061,4276,4483,4701",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00023054067328691043
386,LEZ228,THM,16:48:00,19:56:00,03:08:00,15,"390,662,1787,1908,2026,2382,2673,3042,3402,3601,3899,4428,4457,4538,4885",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004316727109373738
387,QDJ389,MT,12:16:00,13:39:00,01:23:00,22,"768,1212,1277,1438,1795,1860,2188,2232,2399,2473,2490,2518,2625,2628,2751,2998,3179,3523,3592,3638,4486,4735",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003457328131398151
388,SYH090,MF,20:34:00,21:50:00,01:16:00,20,"463,690,1230,2281,2314,2338,3002,3150,3303,3315,3544,3611,3669,3936,4053,4298,4599,4629,4675,4784",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.683866392449943e-05
389,SYH090,T,15:15:00,18:03:00,02:48:00,27,"191,307,626,837,913,915,1098,1168,1198,1327,1394,1461,1495,1759,1801,1990,2331,3213,3251,3441,3710,3842,4019,4295,4314,4468,4802",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00017414480724634723
390,UGS416,FW,10:10:00,13:44:00,03:34:00,13,"28,217,282,372,1268,1922,1932,2064,2569,2965,3973,4320,4648",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00019034616994350353
391,UGS416,H,19:55:00,21:07:00,01:12:00,22,"250,296,435,885,886,900,1021,1493,1683,1811,2066,2691,2794,2863,3092,3132,3604,3961,4083,4326,4592,4649",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,7.758350172765074e-05
392,YAN039,TH,08:43:00,11:47:00,03:04:00,17,"289,629,674,737,786,1421,1798,2197,2302,3819,3848,3872,4159,4221,4545,4626,4632",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00018718424117500224
393,UGS416,W,11:26:00,15:24:00,03:58:00,25,"53,147,233,426,751,1166,1369,1706,1712,2073,2177,2326,3019,3078,3172,3188,3236,3300,3614,3867,3922,3942,4455,4530,4871",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00027784084451804784
394,UGS416,FT,14:35:00,17:08:00,02:33:00,17,"148,270,429,485,756,863,1597,1893,1971,2024,2304,2706,2849,2926,3371,4085,4658",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015044680990742868
395,LTG028,M,07:03:00,09:56:00,02:53:00,11,"336,1531,1739,1755,1791,2664,2835,3244,3529,3909,4390",6.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003177135000657267
396,ICH942,M,06:58:00,08:53:00,01:55:00,32,"216,336,496,663,808,1249,1562,1772,2086,2124,2463,2548,2645,2698,2908,3039,3232,3284,3293,3297,3707,3717,3737,3764,3806,3843,4338,4589,4610,4759,4767,4884",16.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003832950656338178
397,VGP845,TH,18:00:00,21:21:00,03:21:00,23,"136,262,350,385,387,881,1095,1170,1301,1578,1588,1601,1916,2102,2105,2589,2623,3171,3423,3488,3815,4566,4601",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00026954472068161614
398,UGS416,W,07:19:00,09:34:00,02:15:00,18,"840,1675,1898,1973,2259,2339,2350,2975,3004,3499,3542,3907,4221,4422,4480,4700,4894,4962",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013278930511856246
399,QDJ389,WTH,13:25:00,16:05:00,02:40:00,10,"220,265,307,949,1183,1838,2134,2139,3043,4643",5.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004905846418431915
400,LEZ228,TM,19:58:00,21:13:00,01:15:00,19,"584,673,1365,1427,1507,1570,1661,2106,2120,2180,2564,2713,3005,3082,3773,4173,4490,4789,4897",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00199876428687764
401,YAN039,MFW,11:27:00,13:01:00,01:34:00,20,"606,1472,1563,2151,2378,3131,3449,3618,3890,3923,3996,4010,4068,4207,4252,4455,4760,4794,4805,4949",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00010030037167013088
402,LEZ228,HT,13:48:00,16:49:00,03:01:00,22,"143,213,348,534,1051,1333,1430,1481,1809,1999,2268,2983,3022,3051,3208,3229,3348,3391,4047,4087,4572,4966",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004831549622156974
403,LTG028,HM,12:40:00,14:37:00,01:57:00,29,"199,370,760,919,923,972,1071,1258,1451,1487,1504,1542,1596,1666,1699,1995,2590,2830,2986,3087,3182,3258,3734,3835,3995,4078,4232,4323,4615",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003221448659358509
404,YAN039,FH,09:48:00,13:36:00,03:48:00,29,"457,580,582,688,776,777,1370,1758,1790,1825,1955,1978,2463,2716,2798,3193,3255,3738,3851,3865,3960,4098,4297,4334,4504,4519,4678,4825,4896",15.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002974570672815307
405,YAN039,WM,07:15:00,11:07:00,03:52:00,19,"1399,1689,1715,2093,2312,2569,3063,3071,3230,3344,3408,3763,4055,4457,4460,4472,4716,4722,4897",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0002469503679094499
406,LEZ228,HFM,07:06:00,09:29:00,02:23:00,27,"91,134,272,363,442,636,928,1105,1804,1867,2182,2214,2619,2764,2961,3027,3063,3233,3409,3503,3862,3990,4179,4650,4851,4896,4926",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004400955447016304
407,VGP845,FTH,12:25:00,14:23:00,01:58:00,16,"74,661,1102,1135,1241,1244,2232,2598,2649,2807,3965,4119,4234,4352,4777,4941",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00013228661211102207
408,ICH942,T,17:31:00,20:27:00,02:56:00,15,"124,580,753,774,1087,1151,1239,1289,2119,2401,2426,2521,2789,3511,3546",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004186996450671808
409,VGP845,TF,14:22:00,16:21:00,01:59:00,20,"25,1028,1047,1832,3332,3417,3445,3493,3728,3947,4015,4184,4271,4352,4446,4651,4671,4800,4810,4946",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.000146617144839296
410,QDJ389,M,10:23:00,12:49:00,02:26:00,22,"274,357,634,1023,1203,1291,1386,1397,1447,1967,2039,2093,2329,2413,2781,3012,3182,3310,3507,3577,4424,4724",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0006057377439162502
411,SYH090,WMT,15:49:00,17:24:00,01:35:00,21,"63,146,176,343,669,914,1043,1312,1946,2347,3009,3048,3051,3084,3340,3355,3431,3546,4176,4532,4820",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.728556834810334e-05
412,SYH090,W,19:30:00,20:39:00,01:09:00,24,"401,842,898,908,1323,1374,1536,1992,2035,2230,2565,2610,2654,2686,2726,2850,2879,3138,3196,3257,4147,4448,4530,4598",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.615129093669067e-05
413,TVN387,WMF,20:14:00,21:56:00,01:42:00,18,"122,1001,1140,1389,2101,2769,2801,2824,2886,3272,3546,3619,3823,3893,4091,4324,4420,4709",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00015718775456987824
414,QDJ389,MTF,19:33:00,22:48:00,03:15:00,27,"106,209,767,855,889,954,1066,1148,1339,1491,1711,2135,2228,2342,2403,2859,3107,3197,3452,4008,4119,4161,4460,4483,4575,4660,4740",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0009116870788715575
415,LEZ228,FT,08:07:00,10:10:00,02:03:00,23,"3,62,184,593,656,963,1158,1257,1626,2025,2357,2773,2918,3202,3333,3429,3529,3749,3758,4205,4791,4880,4926",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.003512211391006241
416,YAN039,HT,08:31:00,09:51:00,01:20:00,17,"139,1313,1434,1640,2030,2032,2173,2707,2848,3065,3414,4255,4262,4319,4516,4960,4963",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.153905405832464e-05
417,SYH090,T,21:17:00,22:22:00,01:05:00,19,"216,324,328,426,1139,1440,1583,1810,1930,2261,2433,3048,3483,3660,4044,4071,4387,4445,4871",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,5.717376710967987e-05
418,VGP845,WF,13:58:00,15:44:00,01:46:00,23,"379,683,772,1137,1365,1384,1424,1458,1630,1765,2364,2945,3099,3155,3541,3544,3564,3656,3999,4160,4245,4869,4907",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00014240412102372842
419,SYH090,F,11:43:00,15:15:00,03:32:00,20,"132,155,480,730,883,1103,1735,1853,2235,2297,2644,2886,2918,2988,3512,3567,3614,4096,4594,4609",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0001860777483836607
420,SYH090,W,06:10:00,07:29:00,01:19:00,20,"268,451,1189,1422,1650,1708,2223,2571,2807,2913,3197,3361,3616,3805,3911,4291,4356,4372,4607,4628",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,6.94740097825945e-05
421,VGP845,WF,07:47:00,09:17:00,01:30:00,16,"245,495,515,805,1181,1221,1680,2080,2530,2559,2682,3060,3406,4051,4347,4482",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00010095858011574294
422,LTG028,F,08:30:00,10:18:00,01:48:00,14,"193,266,784,1571,1644,2070,2434,2650,3575,4095,4427,4453,4708,4753",7.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00020985411073750037
423,LEZ228,H,06:31:00,09:36:00,03:05:00,18,"91,174,339,400,544,712,986,1232,1293,1355,1381,1585,2015,2342,3074,4041,4715,4983",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004479240668206513
424,ICH942,FT,18:50:00,21:09:00,02:19:00,23,"6,48,69,1075,1229,1399,1589,1651,1713,2290,2817,2956,3078,3351,3693,3735,3948,4147,4269,4376,4496,4650,4677",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003970704417098854
425,LTG028,FM,07:33:00,11:12:00,03:39:00,28,"419,508,1196,1365,1437,1532,1576,1840,2105,2151,2176,2375,2653,2803,2857,2984,3172,3325,3392,3555,3778,3810,4032,4540,4664,4686,4829,4897",14.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.000578870308438835
426,LTG028,HF,18:37:00,22:00:00,03:23:00,19,"1075,2216,2506,2583,2714,2874,3157,3621,3624,3721,3831,4076,4414,4435,4717,4829,4834,4883,4986",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0004545925552782019
427,ICH942,MW,20:39:00,22:06:00,01:27:00,24,"96,588,635,1379,1682,1775,2041,2171,2713,2811,3086,3201,3329,3341,3537,3663,3673,4034,4197,4263,4337,4548,4773,4797",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00024904825070597457
428,LEZ228,TFM,09:10:00,12:26:00,03:16:00,18,"10,200,399,713,979,1501,1711,1920,2132,2153,2537,2981,3086,3343,3549,3567,4579,4816",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.004723232553824016
429,QDJ389,W,14:30:00,15:56:00,01:26:00,26,"71,306,344,366,514,949,1355,1628,1674,1782,2029,2242,2250,2336,2485,2519,3284,3379,3531,3592,4071,4092,4218,4804,4867,4960",13.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0003891211827901004
430,FRF846,H,10:06:00,12:10:00,02:04:00,17,"42,46,711,780,784,846,1260,1266,1659,1979,2147,2920,3093,3158,3602,4587,4806",9.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00033753860189316673
431,LEZ228,FTW,07:23:00,09:56:00,02:33:00,23,"475,722,1090,1531,1892,2121,2170,2214,2241,2983,3160,3196,3209,3267,3396,3458,3577,3688,4066,4318,4334,4699,4838",12.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0043174328294517195
432,UGS416,TW,09:27:00,10:55:00,01:28:00,16,"16,355,1210,1245,1454,1866,1938,2097,3023,3100,3473,3589,3881,3979,4066,4300",8.0,0.5,0.5,1000,Fall_2020,0.01,0.01,8.25463770859215e-05
433,VGP845,WMH,16:13:00,18:06:00,01:53:00,21,"61,175,339,492,835,854,1354,1604,1638,2647,3001,3112,3351,3485,3705,3741,3749,4263,4302,4488,4522",11.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.00014551485079056803
434,QDJ389,HFW,20:46:00,22:52:00,02:06:00,20,"377,600,803,1165,1593,1626,2390,2556,2661,2709,2984,3192,3447,3608,3698,3795,3846,4509,4855,4886",10.0,0.5,0.5,1000,Fall_2020,0.01,0.01,0.0005007518108500404
