STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME,DURATION,OCCUPANCY_RATIO,MASK,HEIGHT,RESPIRATORY_RATE,ACTIVE_EMISSION,PASSIVE_EMISSION,HVAC,STUDENT_ACTIVE_TIME,TEACHER_ACTIVE_TIME,DATASET,STUDENT_INFECTION_PROB,TEACHER_INFECTION_PROB,SIMULATION_DAYS,INFECTION_PROB_SESSION,HEALTHY_PROB_SESSION,HEALTHY_PROB_TOTAL
3615,75,SYH090,F,16:00:00,18:13:00,02:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014318969025976523,0.9998568103097403,0.9998568103097403
3615,286,YAN039,HT,07:57:00,09:01:00,01:04:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.140103337525485e-05,0.9999285989666248,0.9998572030313572
3615,128,VGP845,M,17:16:00,19:21:00,02:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016092988081602917,0.9998390701191839,0.9998390701191839
3616,420,SYH090,W,06:10:00,07:29:00,01:19:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.94740097825945e-05,0.9999305259902174,0.9999305259902174
3616,77,FRF846,T,10:44:00,13:17:00,02:33:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005340996849073313,0.9994659003150926,0.9994659003150926
3617,41,YAN039,MF,07:16:00,09:41:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018244225248708633,0.9998175577475129,0.9996351487802013
3617,75,SYH090,F,16:00:00,18:13:00,02:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014318969025976523,0.9998568103097403,0.9998568103097403
3618,401,YAN039,MFW,11:27:00,13:01:00,01:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00010030037167013088,0.9998996996283299,0.9996991290644743
3619,413,TVN387,WMF,20:14:00,21:56:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015718775456987824,0.9998428122454301,0.9995285108563772
3620,87,YAN039,WM,12:09:00,16:08:00,03:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002773252127120655,0.9997226747872879,0.9994454264838495
3620,200,LTG028,FWM,16:17:00,18:11:00,01:54:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00022145722461336344,0.9997785427753867,0.9993357754452061
3621,54,LEZ228,M,09:55:00,13:25:00,03:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005797047924904853,0.9942029520750951,0.9942029520750951
3621,46,QDJ389,MWF,16:57:00,19:19:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006403733115855144,0.9993596266884145,0.998080110036575
3621,426,LTG028,HF,18:37:00,22:00:00,03:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004545925552782019,0.9995454074447218,0.9990910215438348
3622,105,LEZ228,MFT,12:34:00,13:44:00,01:10:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0018696037364949968,0.998130396263505,0.9944016685098627
3623,478,SYH090,FMW,19:19:00,21:38:00,02:19:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00013313509441767902,0.9998668649055823,0.9996006478892472
3623,193,QDJ389,TW,20:03:00,22:42:00,02:39:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005447527373126283,0.9994552472626874,0.9989107912809196
3623,286,YAN039,HT,07:57:00,09:01:00,01:04:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.140103337525485e-05,0.9999285989666248,0.9998572030313572
3624,426,LTG028,HF,18:37:00,22:00:00,03:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004545925552782019,0.9995454074447218,0.9990910215438348
3625,180,YAN039,HMT,17:31:00,19:55:00,02:24:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016735180669478442,0.9998326481933052,0.9994980285951103
3626,356,QDJ389,TW,10:59:00,14:00:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0008143727179411188,0.9991856272820588,0.9983719177670414
3627,62,QDJ389,HMF,13:50:00,15:50:00,02:00:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00049868499672005,0.99950131500328,0.9985046909460015
3627,245,UGS416,FH,19:25:00,21:17:00,01:52:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014139721758160538,0.9998586027824184,0.99971722555801
3628,321,LEZ228,THW,10:50:00,12:39:00,01:49:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0028623478530554716,0.9971376521469445,0.9914375120952124
3628,277,YAN039,H,08:14:00,11:59:00,03:45:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00027194563664372277,0.9997280543633563,0.9997280543633563
3628,45,LEZ228,HMF,18:54:00,22:42:00,03:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005974333440176913,0.994025666559823,0.9821838644197799
3629,170,VGP845,FMT,13:03:00,14:44:00,01:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011887796150962907,0.9998811220384903,0.9996434085097002
3630,163,UGS416,HF,20:09:00,22:35:00,02:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016390615272414676,0.9998360938472759,0.9996722145597787
3630,241,SYH090,M,17:15:00,20:10:00,02:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001606093946657429,0.9998393906053342,0.9998393906053342
3630,130,UGS416,H,08:46:00,12:10:00,03:24:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020988024133209349,0.9997901197586679,0.9997901197586679
3631,235,TVN387,HFM,07:08:00,08:31:00,01:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014004921052546482,0.9998599507894745,0.9995799112070208
3632,356,QDJ389,TW,10:59:00,14:00:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0008143727179411188,0.9991856272820588,0.9983719177670414
3632,6,QDJ389,FW,11:24:00,14:30:00,03:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007697507001620855,0.999230249299838,0.9984610911158163
3633,87,YAN039,WM,12:09:00,16:08:00,03:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002773252127120655,0.9997226747872879,0.9994454264838495
3634,290,YAN039,TW,17:30:00,18:45:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.924219232983839e-05,0.9999307578076702,0.9998615204098215
3634,122,ICH942,W,16:56:00,20:47:00,03:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0007120897720098472,0.9992879102279901,0.9992879102279901
3635,100,VGP845,MWT,14:39:00,17:46:00,03:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000271592867478239,0.9997284071325218,0.9991854426655888
3636,493,YAN039,TW,14:41:00,17:48:00,03:07:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00023513520994617425,0.9997648647900538,0.9995297848686745
3637,310,TVN387,MFW,08:04:00,10:20:00,02:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00021927664657272447,0.9997807233534273,0.9993423142964817
3637,136,SYH090,WM,16:05:00,19:26:00,03:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020826444925047368,0.9997917355507495,0.9995835144755798
3638,387,QDJ389,MT,12:16:00,13:39:00,01:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003457328131398151,0.9996542671868602,0.9993086539048985
3638,8,YAN039,TF,16:58:00,19:55:00,02:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018008608282334216,0.9998199139171766,0.9996398602653505
3638,213,LTG028,M,16:04:00,17:19:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019917221614668942,0.9998008277838533,0.9998008277838533
3639,164,UGS416,H,09:31:00,11:42:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015925965667093795,0.999840740343329,0.999840740343329
3639,382,LEZ228,F,14:30:00,15:52:00,01:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.002279525351725124,0.9977204746482748,0.9977204746482748
3639,61,UGS416,HW,13:17:00,14:55:00,01:38:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001191994759337922,0.9998808005240662,0.9997616152566475
3640,492,VGP845,WTM,07:50:00,10:00:00,02:10:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015291769742471897,0.9998470823025752,0.9995413170556164
3640,354,SYH090,FTM,11:53:00,13:09:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,8.188039781521416e-05,0.9999181196021848,0.999754378919204
3641,21,TVN387,H,12:43:00,14:26:00,01:43:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001512331920226406,0.9998487668079774,0.9998487668079774
3641,324,TVN387,HMW,06:20:00,09:39:00,03:19:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003347828849294364,0.9996652171150706,0.9989959875464296
3641,126,UGS416,M,10:48:00,14:14:00,03:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020237336894267445,0.9997976266310573,0.9997976266310573
3642,464,SYH090,F,15:38:00,17:41:00,02:03:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00010323125463724657,0.9998967687453627,0.9998967687453627
3642,173,VGP845,HT,16:51:00,19:12:00,02:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002127783190501337,0.9997872216809499,0.9995744886365129
3642,268,VGP845,MHT,10:22:00,12:58:00,02:36:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020937727153843235,0.9997906227284615,0.9993719996927313
3643,368,UGS416,TW,18:50:00,21:15:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018969968882907623,0.9998103003111709,0.9996206366083138
3643,54,LEZ228,M,09:55:00,13:25:00,03:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005797047924904853,0.9942029520750951,0.9942029520750951
3644,4,QDJ389,HTW,19:02:00,22:50:00,03:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000859145871745353,0.9991408541282546,0.9974247761454879
3644,331,VGP845,H,20:14:00,21:30:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00010637895126161443,0.9998936210487384,0.9998936210487384
3644,287,YAN039,WTF,16:19:00,19:57:00,03:38:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002739838977609784,0.999726016102239,0.9991782734876785
3645,235,TVN387,HFM,07:08:00,08:31:00,01:23:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014004921052546482,0.9998599507894745,0.9995799112070208
3645,458,LEZ228,F,17:31:00,19:37:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0031303329908304216,0.9968696670091696,0.9968696670091696
3645,461,VGP845,FHW,08:40:00,10:20:00,01:40:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015101389953861766,0.9998489861004614,0.9995470267135337
3646,307,YAN039,TMF,11:10:00,13:26:00,02:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00017114202090082,0.9998288579790992,0.9994866618010587
3647,26,SYH090,FH,10:06:00,13:19:00,03:13:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00017708466606643572,0.9998229153339335,0.999645862026846
3647,478,SYH090,FMW,19:19:00,21:38:00,02:19:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00013313509441767902,0.9998668649055823,0.9996006478892472
3648,89,QDJ389,WMT,14:14:00,17:55:00,03:41:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0008331621387132449,0.9991668378612868,0.9975025954829614
3649,360,ICH942,FMT,16:39:00,19:32:00,02:53:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004935193414567166,0.9995064806585433,0.9985201725394489
3650,38,YAN039,FTW,11:01:00,12:22:00,01:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.034083272561998e-05,0.9999096591672744,0.999729001985484
3650,210,UGS416,F,15:48:00,18:47:00,02:59:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00020084836150345786,0.9997991516384965,0.9997991516384965
3651,194,ICH942,WM,11:18:00,14:10:00,02:52:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000490686373548922,0.9995093136264511,0.9990188680260195
3651,497,SYH090,FTM,09:46:00,11:34:00,01:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.066253236847457e-05,0.9999093374676316,0.9997280370612338
3652,486,LEZ228,HFW,11:59:00,13:54:00,01:55:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0031532109784180714,0.996846789021582,0.9905701639316139
3652,441,LEZ228,TMH,14:59:00,17:29:00,02:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.004604488487961122,0.9953955115120389,0.9862500408576166
3652,314,QDJ389,WT,14:21:00,17:12:00,02:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005238465021721959,0.9994761534978278,0.9989525814108134
3653,484,UGS416,H,15:45:00,19:36:00,03:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002589820271839359,0.9997410179728161,0.9997410179728161
3653,209,UGS416,WF,13:32:00,16:20:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001885385837060445,0.999811461416294,0.9996229583793854
3654,331,VGP845,H,20:14:00,21:30:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00010637895126161443,0.9998936210487384,0.9998936210487384
3654,265,SYH090,FT,17:07:00,20:13:00,03:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.000163318336733358,0.9998366816632667,0.9996733899994125
3655,449,LEZ228,TH,07:07:00,10:32:00,03:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005919210725678135,0.9940807892743219,0.9881966156042588
3655,72,VGP845,FTH,10:09:00,12:24:00,02:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001662763340722355,0.9998337236659277,0.9995012539366438
3655,35,LTG028,TH,08:02:00,10:32:00,02:30:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00032136097961926735,0.9996786390203807,0.9993573813136406
3656,378,LEZ228,MHF,08:09:00,10:15:00,02:06:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0029758668499076774,0.9970241331500923,0.9910989404471695
3656,120,VGP845,TH,17:07:00,19:41:00,02:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019815294692403533,0.999801847053076,0.9996037333707423
3656,418,VGP845,WF,13:58:00,15:44:00,01:46:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014240412102372842,0.9998575958789763,0.9997152120368862
3657,53,LEZ228,HW,16:10:00,17:48:00,01:38:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0027061178085776546,0.9972938821914223,0.9945950874564385
3657,338,LTG028,F,08:57:00,11:42:00,02:45:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00038673659357170903,0.9996132634064283,0.9996132634064283
3657,8,YAN039,TF,16:58:00,19:55:00,02:57:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018008608282334216,0.9998199139171766,0.9996398602653505
3658,260,VGP845,FT,11:51:00,13:33:00,01:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014836618231909755,0.9998516338176809,0.9997032896478859
3658,209,UGS416,WF,13:32:00,16:20:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001885385837060445,0.999811461416294,0.9996229583793854
3658,163,UGS416,HF,20:09:00,22:35:00,02:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00016390615272414676,0.9998360938472759,0.9996722145597787
3659,368,UGS416,TW,18:50:00,21:15:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018969968882907623,0.9998103003111709,0.9996206366083138
3659,149,SYH090,WTM,08:35:00,09:40:00,01:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.2319809573928e-05,0.9999376801904261,0.9998130522223121
3660,417,SYH090,T,21:17:00,22:22:00,01:05:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,5.717376710967987e-05,0.9999428262328903,0.9999428262328903
3661,375,LTG028,H,08:05:00,09:48:00,01:43:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002628381043481523,0.9997371618956519,0.9997371618956519
3662,38,YAN039,FTW,11:01:00,12:22:00,01:21:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,9.034083272561998e-05,0.9999096591672744,0.999729001985484
3662,159,ICH942,M,14:09:00,17:46:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004639047823735444,0.9995360952176264,0.9995360952176264
3663,427,ICH942,MW,20:39:00,22:06:00,01:27:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00024904825070597457,0.9997509517492941,0.9995019655236194
3664,56,LEZ228,MWH,09:14:00,10:40:00,01:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0021751687152913577,0.9978248312847087,0.993488677639442
3664,159,ICH942,M,14:09:00,17:46:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0004639047823735444,0.9995360952176264,0.9995360952176264
3665,339,FRF846,MWH,10:03:00,12:19:00,02:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00038750309026761693,0.9996124969097324,0.9988379411469452
3665,78,TVN387,H,06:08:00,09:20:00,03:12:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0003230645168795014,0.9996769354831205,0.9996769354831205
3665,454,UGS416,MFT,16:28:00,19:48:00,03:20:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00024289463313626215,0.9997571053668637,0.9992714930796692
3666,250,QDJ389,M,07:36:00,09:38:00,02:02:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005069323072880518,0.999493067692712,0.999493067692712
3666,189,ICH942,TF,09:10:00,11:14:00,02:04:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002663441878047413,0.9997336558121953,0.999467382563617
3666,202,YAN039,FMW,14:12:00,17:00:00,02:48:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0001548170983833803,0.9998451829016166,0.999535620606141
3667,351,SYH090,MTW,11:41:00,13:12:00,01:31:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,7.64111212107878e-05,0.9999235888787892,0.9997707841518998
3667,80,YAN039,THF,20:56:00,22:47:00,01:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00011307140993830656,0.9998869285900617,0.9996608241241707
3668,46,QDJ389,MWF,16:57:00,19:19:00,02:22:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0006403733115855144,0.9993596266884145,0.998080110036575
3668,221,YAN039,F,13:48:00,15:32:00,01:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00014592788992998267,0.99985407211007,0.99985407211007
3668,201,YAN039,FWH,17:13:00,19:57:00,02:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015902099171750212,0.9998409790082825,0.9995230128838537
3669,376,ICH942,WM,20:35:00,22:46:00,02:11:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00037433818281992515,0.99962566181718,0.9992514637634352
3669,388,SYH090,MF,20:34:00,21:50:00,01:16:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,6.683866392449943e-05,0.9999331613360755,0.9998663271395579
3670,304,LEZ228,MHT,06:54:00,10:36:00,03:42:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.006909401258467144,0.9930905987415328,0.9794146858482379
3670,314,QDJ389,WT,14:21:00,17:12:00,02:51:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005238465021721959,0.9994761534978278,0.9989525814108134
3670,269,QDJ389,HM,16:01:00,18:10:00,02:09:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0005125737895938043,0.9994874262104062,0.9989751151527022
3671,275,SYH090,T,10:42:00,14:19:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00019903881028304228,0.999800961189717,0.999800961189717
3672,449,LEZ228,TH,07:07:00,10:32:00,03:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005919210725678135,0.9940807892743219,0.9881966156042588
3672,12,LEZ228,HW,11:33:00,12:48:00,01:15:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0019064308264941027,0.9980935691735059,0.9961907728255079
3673,427,ICH942,MW,20:39:00,22:06:00,01:27:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00024904825070597457,0.9997509517492941,0.9995019655236194
3674,201,YAN039,FWH,17:13:00,19:57:00,02:44:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00015902099171750212,0.9998409790082825,0.9995230128838537
3675,41,YAN039,MF,07:16:00,09:41:00,02:25:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00018244225248708633,0.9998175577475129,0.9996351487802013
3675,369,ICH942,WF,08:59:00,10:55:00,01:56:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002904697933552891,0.9997095302066447,0.9994191447859901
3676,69,VGP845,F,09:19:00,12:45:00,03:26:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.00031051799605709266,0.9996894820039429,0.9996894820039429
3677,92,LEZ228,F,10:53:00,14:30:00,03:37:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.005710596442864362,0.9942894035571357,0.9942894035571357
3677,356,QDJ389,TW,10:59:00,14:00:00,03:01:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0008143727179411188,0.9991856272820588,0.9983719177670414
3677,17,FRF846,FW,20:21:00,21:55:00,01:34:00,0.5,0.5,2.7,0.0002,40,1,0.8,0.05,0.9,Fall_2020,0.01,0.01,7,0.0002683623062440649,0.999731637693756,0.9994633474058393
