STUDENT_ID,SECTION,LOCATION,DAYS,START_TIME,END_TIME
3796,222,YAN039,FHM,18:19:00,19:40:00
3796,153,LEZ228,FWH,12:29:00,14:18:00
3796,50,UGS416,FHT,14:11:00,17:50:00
3797,191,LEZ228,W,12:03:00,14:44:00
3797,206,UGS416,HFM,08:28:00,12:11:00
3797,230,VGP845,TFW,14:04:00,15:36:00
3798,202,YAN039,FMW,14:12:00,17:00:00
3798,210,UGS416,F,15:48:00,18:47:00
3799,92,LEZ228,F,10:53:00,14:30:00
3800,55,SYH090,H,21:23:00,22:26:00
3801,238,TVN387,MH,18:07:00,20:33:00
3801,329,QDJ389,TMF,16:04:00,18:26:00
3801,18,LEZ228,W,07:20:00,08:57:00
3802,361,LTG028,M,19:35:00,22:05:00
3803,466,VGP845,H,19:23:00,22:22:00
3804,250,QDJ389,M,07:36:00,09:38:00
3805,420,SYH090,W,06:10:00,07:29:00
3806,166,LTG028,WFM,17:56:00,19:52:00
3806,396,ICH942,M,06:58:00,08:53:00
3807,184,LEZ228,HFM,13:56:00,16:30:00
3808,19,FRF846,T,16:51:00,20:19:00
3808,477,VGP845,TW,06:43:00,08:21:00
3808,294,LTG028,HF,16:14:00,19:43:00
3809,121,UGS416,FWT,20:08:00,21:25:00
3809,224,QDJ389,HF,11:54:00,14:24:00
3810,361,LTG028,M,19:35:00,22:05:00
3810,425,LTG028,FM,07:33:00,11:12:00
3810,341,LEZ228,WH,10:00:00,12:07:00
3811,283,YAN039,MTH,10:45:00,14:06:00
3812,212,UGS416,WF,09:08:00,11:50:00
3812,375,LTG028,H,08:05:00,09:48:00
3813,151,YAN039,WFT,06:06:00,08:47:00
3814,205,FRF846,T,11:39:00,12:54:00
3814,323,UGS416,FTH,17:35:00,20:53:00
3815,397,VGP845,TH,18:00:00,21:21:00
3816,330,LTG028,HMF,09:13:00,12:16:00
3817,218,TVN387,W,14:59:00,16:42:00
3818,237,SYH090,FW,18:55:00,22:10:00
3818,185,LTG028,H,14:06:00,15:41:00
3818,298,YAN039,M,18:38:00,19:40:00
3819,303,VGP845,TH,06:43:00,10:26:00
3819,77,FRF846,T,10:44:00,13:17:00
3819,392,YAN039,TH,08:43:00,11:47:00
3820,229,YAN039,WTH,15:05:00,16:38:00
3821,100,VGP845,MWT,14:39:00,17:46:00
3822,200,LTG028,FWM,16:17:00,18:11:00
3823,365,LTG028,WH,14:30:00,18:01:00
3823,413,TVN387,WMF,20:14:00,21:56:00
3823,378,LEZ228,MHF,08:09:00,10:15:00
3824,47,LTG028,FW,12:28:00,15:37:00
3824,213,LTG028,M,16:04:00,17:19:00
3824,67,UGS416,TF,12:42:00,16:28:00
3825,186,YAN039,F,11:37:00,14:41:00
3825,164,UGS416,H,09:31:00,11:42:00
3825,246,LEZ228,WTM,13:06:00,14:55:00
3826,493,YAN039,TW,14:41:00,17:48:00
3826,200,LTG028,FWM,16:17:00,18:11:00
3827,105,LEZ228,MFT,12:34:00,13:44:00
3827,481,UGS416,THW,18:24:00,22:14:00
3828,187,FRF846,W,10:12:00,12:19:00
3828,295,QDJ389,T,14:35:00,17:16:00
3828,181,TVN387,M,11:55:00,15:37:00
3829,446,ICH942,FT,13:06:00,15:38:00
3829,316,UGS416,H,13:04:00,14:59:00
3830,177,LEZ228,FM,18:48:00,21:02:00
3830,46,QDJ389,MWF,16:57:00,19:19:00
3830,124,LTG028,HW,16:07:00,19:43:00
3831,426,LTG028,HF,18:37:00,22:00:00
3832,456,SYH090,WFT,18:00:00,20:43:00
3833,73,YAN039,M,19:08:00,21:04:00
3833,495,VGP845,T,19:39:00,21:40:00
3834,474,TVN387,MWF,14:10:00,18:01:00
3835,138,LTG028,MH,13:39:00,15:00:00
3835,403,LTG028,HM,12:40:00,14:37:00
3835,131,YAN039,WHT,17:17:00,21:10:00
3836,368,UGS416,TW,18:50:00,21:15:00
3837,8,YAN039,TF,16:58:00,19:55:00
3838,336,QDJ389,WT,12:46:00,16:02:00
3839,224,QDJ389,HF,11:54:00,14:24:00
3839,230,VGP845,TFW,14:04:00,15:36:00
3839,197,QDJ389,W,07:09:00,10:19:00
3840,479,QDJ389,T,08:12:00,10:18:00
3840,469,LEZ228,W,10:26:00,12:21:00
3841,372,VGP845,M,08:24:00,09:51:00
3842,389,SYH090,T,15:15:00,18:03:00
3843,396,ICH942,M,06:58:00,08:53:00
3843,327,VGP845,M,06:44:00,09:59:00
3844,338,LTG028,F,08:57:00,11:42:00
3844,229,YAN039,WTH,15:05:00,16:38:00
3844,59,LEZ228,FW,06:38:00,10:36:00
3845,91,LEZ228,TM,19:08:00,20:43:00
3845,303,VGP845,TH,06:43:00,10:26:00
3845,465,FRF846,M,10:46:00,11:50:00
3846,224,QDJ389,HF,11:54:00,14:24:00
3846,434,QDJ389,HFW,20:46:00,22:52:00
3847,294,LTG028,HF,16:14:00,19:43:00
3847,289,QDJ389,M,06:40:00,09:35:00
3848,392,YAN039,TH,08:43:00,11:47:00
3848,483,VGP845,FW,17:22:00,18:53:00
3849,443,UGS416,HW,11:59:00,15:08:00
3850,195,LEZ228,MF,12:21:00,14:30:00
3850,363,FRF846,THW,10:43:00,14:10:00
3851,404,YAN039,FH,09:48:00,13:36:00
3851,459,ICH942,F,08:33:00,11:41:00
3852,333,LEZ228,TMH,14:04:00,15:20:00
3852,100,VGP845,MWT,14:39:00,17:46:00
3853,262,UGS416,WH,18:22:00,21:03:00
3854,260,VGP845,FT,11:51:00,13:33:00
3855,200,LTG028,FWM,16:17:00,18:11:00
3856,36,QDJ389,TH,14:49:00,16:14:00
3856,284,LEZ228,FT,06:59:00,08:36:00
3856,72,VGP845,FTH,10:09:00,12:24:00
3857,371,UGS416,T,08:21:00,12:00:00
3858,330,LTG028,HMF,09:13:00,12:16:00
3858,236,QDJ389,FTM,06:47:00,08:10:00
3859,194,ICH942,WM,11:18:00,14:10:00
3859,300,VGP845,HF,15:46:00,19:07:00
3860,481,UGS416,THW,18:24:00,22:14:00
3861,461,VGP845,FHW,08:40:00,10:20:00
3861,104,LTG028,WF,14:32:00,15:37:00
3861,330,LTG028,HMF,09:13:00,12:16:00
3862,406,LEZ228,HFM,07:06:00,09:29:00
3862,439,LEZ228,TWH,14:47:00,18:15:00
3862,340,QDJ389,HTM,06:51:00,07:53:00
3863,309,VGP845,F,15:27:00,17:56:00
3863,482,YAN039,H,17:39:00,19:31:00
3863,29,FRF846,TF,08:03:00,11:00:00
3864,83,QDJ389,F,19:57:00,21:16:00
3864,288,LTG028,MF,17:47:00,21:42:00
3864,383,TVN387,MWH,18:17:00,20:43:00
3865,228,LEZ228,TF,18:46:00,22:42:00
3865,144,ICH942,W,11:28:00,14:04:00
3865,404,YAN039,FH,09:48:00,13:36:00
3866,185,LTG028,H,14:06:00,15:41:00
3866,158,VGP845,HFW,11:14:00,12:14:00
3866,360,ICH942,FMT,16:39:00,19:32:00
3867,393,UGS416,W,11:26:00,15:24:00
3867,333,LEZ228,TMH,14:04:00,15:20:00
3867,36,QDJ389,TH,14:49:00,16:14:00
3868,323,UGS416,FTH,17:35:00,20:53:00
3868,45,LEZ228,HMF,18:54:00,22:42:00
3869,83,QDJ389,F,19:57:00,21:16:00
3869,37,LTG028,T,15:30:00,18:07:00
3870,348,VGP845,TFM,18:24:00,21:23:00
3870,194,ICH942,WM,11:18:00,14:10:00
3871,236,QDJ389,FTM,06:47:00,08:10:00
3872,392,YAN039,TH,08:43:00,11:47:00
3872,385,ICH942,WM,06:36:00,08:00:00
3873,202,YAN039,FMW,14:12:00,17:00:00
3873,482,YAN039,H,17:39:00,19:31:00
3873,30,YAN039,T,07:20:00,09:35:00
3874,211,FRF846,WHT,07:12:00,11:09:00
3875,83,QDJ389,F,19:57:00,21:16:00
3875,379,LEZ228,TWM,13:06:00,15:34:00
3875,296,LEZ228,FWM,07:41:00,10:15:00
3876,493,YAN039,TW,14:41:00,17:48:00
3876,335,SYH090,WTF,18:51:00,22:44:00
3877,224,QDJ389,HF,11:54:00,14:24:00
3877,246,LEZ228,WTM,13:06:00,14:55:00
3878,494,LEZ228,T,13:52:00,17:49:00
3878,464,SYH090,F,15:38:00,17:41:00
3878,344,LEZ228,HF,18:50:00,21:09:00
3879,2,VGP845,F,18:14:00,20:44:00
3879,20,UGS416,HW,20:06:00,22:09:00
3880,352,LEZ228,TF,11:55:00,14:11:00
3881,432,UGS416,TW,09:27:00,10:55:00
3881,175,LTG028,M,10:51:00,14:46:00
3882,181,TVN387,M,11:55:00,15:37:00
3882,315,QDJ389,MH,15:04:00,17:38:00
3882,478,SYH090,FMW,19:19:00,21:38:00
3883,281,VGP845,W,15:16:00,18:52:00
3884,131,YAN039,WHT,17:17:00,21:10:00
3884,122,ICH942,W,16:56:00,20:47:00
3884,311,UGS416,HTW,16:51:00,20:05:00
3885,317,YAN039,TH,07:17:00,08:45:00
3885,53,LEZ228,HW,16:10:00,17:48:00
3885,499,ICH942,T,08:37:00,10:14:00
3886,249,VGP845,F,16:12:00,19:34:00
3887,226,YAN039,W,18:56:00,21:32:00
3887,303,VGP845,TH,06:43:00,10:26:00
3888,163,UGS416,HF,20:09:00,22:35:00
3888,124,LTG028,HW,16:07:00,19:43:00
3888,365,LTG028,WH,14:30:00,18:01:00
3889,483,VGP845,FW,17:22:00,18:53:00
3889,248,YAN039,W,10:07:00,13:51:00
3889,180,YAN039,HMT,17:31:00,19:55:00
3890,401,YAN039,MFW,11:27:00,13:01:00
3890,265,SYH090,FT,17:07:00,20:13:00
3891,385,ICH942,WM,06:36:00,08:00:00
3891,249,VGP845,F,16:12:00,19:34:00
3891,266,YAN039,TM,07:21:00,11:04:00
3892,220,ICH942,F,08:34:00,09:36:00
3892,435,SYH090,TM,16:52:00,20:46:00
3892,189,ICH942,TF,09:10:00,11:14:00
3893,413,TVN387,WMF,20:14:00,21:56:00
3894,485,QDJ389,FH,20:10:00,22:37:00
3894,28,YAN039,WH,15:29:00,16:58:00
3894,455,QDJ389,W,17:14:00,19:14:00
3895,439,LEZ228,TWH,14:47:00,18:15:00
3896,384,UGS416,FW,07:20:00,09:34:00
3896,243,YAN039,MFT,14:32:00,16:13:00
3896,260,VGP845,FT,11:51:00,13:33:00
3897,100,VGP845,MWT,14:39:00,17:46:00
3897,460,VGP845,M,15:51:00,17:05:00
3898,52,SYH090,F,18:11:00,19:15:00
3898,120,VGP845,TH,17:07:00,19:41:00
3898,312,YAN039,F,12:12:00,14:35:00
3899,386,LEZ228,THM,16:48:00,19:56:00
3899,262,UGS416,WH,18:22:00,21:03:00
3900,324,TVN387,HMW,06:20:00,09:39:00
3901,13,LTG028,TF,11:23:00,13:45:00
3902,327,VGP845,M,06:44:00,09:59:00
3903,286,YAN039,HT,07:57:00,09:01:00
3904,269,QDJ389,HM,16:01:00,18:10:00
3904,362,LEZ228,M,11:27:00,14:17:00
3904,303,VGP845,TH,06:43:00,10:26:00
3905,173,VGP845,HT,16:51:00,19:12:00
3906,60,TVN387,M,14:13:00,17:17:00
3906,153,LEZ228,FWH,12:29:00,14:18:00
3906,128,VGP845,M,17:16:00,19:21:00
3907,398,UGS416,W,07:19:00,09:34:00
3908,454,UGS416,MFT,16:28:00,19:48:00
3908,172,VGP845,H,10:18:00,13:31:00
3908,455,QDJ389,W,17:14:00,19:14:00
3909,395,LTG028,M,07:03:00,09:56:00
3910,348,VGP845,TFM,18:24:00,21:23:00
3911,465,FRF846,M,10:46:00,11:50:00
3911,366,LTG028,HM,14:11:00,17:02:00
3911,420,SYH090,W,06:10:00,07:29:00
3912,215,YAN039,FW,20:02:00,22:58:00
3912,284,LEZ228,FT,06:59:00,08:36:00
3913,125,SYH090,H,07:58:00,09:48:00
3913,85,YAN039,TMH,20:33:00,21:33:00
3914,116,LTG028,WF,07:09:00,11:06:00
3915,154,FRF846,TWM,12:14:00,14:00:00
3915,180,YAN039,HMT,17:31:00,19:55:00
3915,288,LTG028,MF,17:47:00,21:42:00
3916,189,ICH942,TF,09:10:00,11:14:00
3916,295,QDJ389,T,14:35:00,17:16:00
3917,355,UGS416,TF,08:53:00,10:54:00
3918,54,LEZ228,M,09:55:00,13:25:00
3918,365,LTG028,WH,14:30:00,18:01:00
3918,198,ICH942,F,07:18:00,09:33:00
3919,209,UGS416,WF,13:32:00,16:20:00
3919,173,VGP845,HT,16:51:00,19:12:00
3919,83,QDJ389,F,19:57:00,21:16:00
3920,228,LEZ228,TF,18:46:00,22:42:00
3920,333,LEZ228,TMH,14:04:00,15:20:00
3920,294,LTG028,HF,16:14:00,19:43:00
3921,9,QDJ389,M,11:08:00,12:15:00
3921,258,YAN039,MH,18:24:00,21:44:00
3922,218,TVN387,W,14:59:00,16:42:00
3922,393,UGS416,W,11:26:00,15:24:00
3922,470,ICH942,MWT,09:11:00,11:52:00
3923,278,UGS416,T,13:11:00,15:10:00
3923,401,YAN039,MFW,11:27:00,13:01:00
3923,76,LEZ228,F,08:00:00,10:39:00
3924,173,VGP845,HT,16:51:00,19:12:00
3924,132,LEZ228,W,17:41:00,19:19:00
3924,304,LEZ228,MHT,06:54:00,10:36:00
3925,366,LTG028,HM,14:11:00,17:02:00
3925,472,LEZ228,W,17:42:00,20:30:00
3926,203,VGP845,FT,10:59:00,14:26:00
3926,328,LTG028,FM,13:24:00,15:26:00
3927,292,LTG028,H,14:33:00,18:06:00
3928,238,TVN387,MH,18:07:00,20:33:00
3928,341,LEZ228,WH,10:00:00,12:07:00
3929,7,FRF846,FHM,06:49:00,07:55:00
3929,288,LTG028,MF,17:47:00,21:42:00
3929,208,SYH090,T,12:12:00,13:35:00
3930,169,VGP845,MFH,18:32:00,20:55:00
3930,380,SYH090,TFW,11:25:00,15:09:00
3931,194,ICH942,WM,11:18:00,14:10:00
3931,64,LEZ228,F,07:48:00,10:17:00
3932,314,QDJ389,WT,14:21:00,17:12:00
3932,347,QDJ389,HW,08:29:00,10:50:00
3933,167,VGP845,W,14:44:00,16:26:00
3933,287,YAN039,WTF,16:19:00,19:57:00
3934,236,QDJ389,FTM,06:47:00,08:10:00
3935,279,FRF846,HMT,20:30:00,22:38:00
3936,388,SYH090,MF,20:34:00,21:50:00
3937,238,TVN387,MH,18:07:00,20:33:00
3937,297,QDJ389,TW,07:10:00,09:39:00
3938,253,QDJ389,HWF,10:49:00,14:08:00
3938,94,YAN039,MWF,09:18:00,10:31:00
3939,182,SYH090,M,08:02:00,09:13:00
3939,121,UGS416,FWT,20:08:00,21:25:00
3939,69,VGP845,F,09:19:00,12:45:00
3940,359,LEZ228,WFH,07:09:00,08:26:00
3941,62,QDJ389,HMF,13:50:00,15:50:00
3942,183,SYH090,F,09:19:00,12:43:00
3942,393,UGS416,W,11:26:00,15:24:00
3943,67,UGS416,TF,12:42:00,16:28:00
3944,295,QDJ389,T,14:35:00,17:16:00
3944,364,UGS416,TMF,18:00:00,19:47:00
3945,122,ICH942,W,16:56:00,20:47:00
3945,31,LEZ228,M,06:46:00,09:13:00
3946,273,VGP845,H,17:17:00,19:26:00
3946,343,QDJ389,MTF,11:54:00,12:59:00
3947,382,LEZ228,F,14:30:00,15:52:00
3947,154,FRF846,TWM,12:14:00,14:00:00
3947,409,VGP845,TF,14:22:00,16:21:00
3948,424,ICH942,FT,18:50:00,21:09:00
3948,22,ICH942,WMH,12:45:00,15:57:00
3949,151,YAN039,WFT,06:06:00,08:47:00
3950,455,QDJ389,W,17:14:00,19:14:00
3950,233,YAN039,TFW,14:28:00,15:45:00
3951,299,YAN039,FMT,18:34:00,20:36:00
3951,157,YAN039,TW,06:58:00,08:58:00
3952,199,VGP845,TFH,15:04:00,18:16:00
3952,344,LEZ228,HF,18:50:00,21:09:00
3952,193,QDJ389,TW,20:03:00,22:42:00
3953,149,SYH090,WTM,08:35:00,09:40:00
3953,300,VGP845,HF,15:46:00,19:07:00
3954,171,QDJ389,WTM,13:01:00,15:01:00
3955,127,LEZ228,F,15:46:00,19:33:00
3956,455,QDJ389,W,17:14:00,19:14:00
3957,214,VGP845,MF,18:22:00,22:06:00
3958,119,UGS416,F,10:55:00,14:31:00
3958,50,UGS416,FHT,14:11:00,17:50:00
3958,13,LTG028,TF,11:23:00,13:45:00
3959,136,SYH090,WM,16:05:00,19:26:00
3959,285,UGS416,T,18:04:00,19:06:00
3959,266,YAN039,TM,07:21:00,11:04:00
3960,404,YAN039,FH,09:48:00,13:36:00
3960,438,QDJ389,TM,06:58:00,08:30:00
3960,58,SYH090,H,14:29:00,17:07:00
3961,26,SYH090,FH,10:06:00,13:19:00
3961,452,LTG028,M,11:00:00,13:58:00
3961,391,UGS416,H,19:55:00,21:07:00
3962,0,TVN387,TW,18:18:00,20:40:00
3963,38,YAN039,FTW,11:01:00,12:22:00
3963,459,ICH942,F,08:33:00,11:41:00
3963,10,ICH942,H,19:03:00,22:18:00
3964,366,LTG028,HM,14:11:00,17:02:00
3965,476,UGS416,M,14:59:00,16:05:00
3965,407,VGP845,FTH,12:25:00,14:23:00
3966,343,QDJ389,MTF,11:54:00,12:59:00
3966,50,UGS416,FHT,14:11:00,17:50:00
3967,260,VGP845,FT,11:51:00,13:33:00
3967,80,YAN039,THF,20:56:00,22:47:00
3968,352,LEZ228,TF,11:55:00,14:11:00
3968,122,ICH942,W,16:56:00,20:47:00
3969,316,UGS416,H,13:04:00,14:59:00
3970,354,SYH090,FTM,11:53:00,13:09:00
3971,379,LEZ228,TWM,13:06:00,15:34:00
3971,334,YAN039,TFH,11:38:00,13:05:00
3972,461,VGP845,FHW,08:40:00,10:20:00
3972,70,LEZ228,MT,10:35:00,12:59:00
3972,348,VGP845,TFM,18:24:00,21:23:00
3973,106,QDJ389,H,15:25:00,17:02:00
3973,390,UGS416,FW,10:10:00,13:44:00
3974,62,QDJ389,HMF,13:50:00,15:50:00
3974,131,YAN039,WHT,17:17:00,21:10:00
3974,465,FRF846,M,10:46:00,11:50:00
3975,223,FRF846,MHT,17:05:00,18:32:00
3976,375,LTG028,H,08:05:00,09:48:00
3977,153,LEZ228,FWH,12:29:00,14:18:00
3978,364,UGS416,TMF,18:00:00,19:47:00
3978,262,UGS416,WH,18:22:00,21:03:00
3978,188,VGP845,W,20:55:00,22:18:00
3979,432,UGS416,TW,09:27:00,10:55:00
3980,454,UGS416,MFT,16:28:00,19:48:00
3980,126,UGS416,M,10:48:00,14:14:00
3980,313,SYH090,WTM,09:26:00,12:33:00
3981,45,LEZ228,HMF,18:54:00,22:42:00
3981,375,LTG028,H,08:05:00,09:48:00
3982,436,YAN039,W,14:26:00,16:08:00
3982,453,FRF846,TW,06:56:00,10:04:00
3982,162,TVN387,H,19:14:00,22:54:00
3983,46,QDJ389,MWF,16:57:00,19:19:00
3983,67,UGS416,TF,12:42:00,16:28:00
3984,499,ICH942,T,08:37:00,10:14:00
3985,319,LTG028,M,09:49:00,12:18:00
3985,473,SYH090,FM,15:06:00,16:29:00
3986,494,LEZ228,T,13:52:00,17:49:00
3986,380,SYH090,TFW,11:25:00,15:09:00
3986,215,YAN039,FW,20:02:00,22:58:00
3987,101,LTG028,T,06:26:00,07:28:00
3987,35,LTG028,TH,08:02:00,10:32:00
3987,91,LEZ228,TM,19:08:00,20:43:00
3988,364,UGS416,TMF,18:00:00,19:47:00
3988,198,ICH942,F,07:18:00,09:33:00
3988,450,LTG028,MHW,09:22:00,11:23:00
3989,59,LEZ228,FW,06:38:00,10:36:00
3989,438,QDJ389,TM,06:58:00,08:30:00
3989,497,SYH090,FTM,09:46:00,11:34:00
3990,313,SYH090,WTM,09:26:00,12:33:00
3990,406,LEZ228,HFM,07:06:00,09:29:00
3991,194,ICH942,WM,11:18:00,14:10:00
3992,189,ICH942,TF,09:10:00,11:14:00
3992,463,QDJ389,HT,14:48:00,16:12:00
3992,495,VGP845,T,19:39:00,21:40:00
3993,219,VGP845,TWM,20:21:00,22:47:00
3993,371,UGS416,T,08:21:00,12:00:00
3993,461,VGP845,FHW,08:40:00,10:20:00
3994,371,UGS416,T,08:21:00,12:00:00
3995,403,LTG028,HM,12:40:00,14:37:00
3996,264,LEZ228,WHT,16:30:00,19:43:00
3996,401,YAN039,MFW,11:27:00,13:01:00
3996,136,SYH090,WM,16:05:00,19:26:00
3997,251,UGS416,FMT,07:37:00,10:25:00
3997,303,VGP845,TH,06:43:00,10:26:00
3997,125,SYH090,H,07:58:00,09:48:00
3998,169,VGP845,MFH,18:32:00,20:55:00
3999,418,VGP845,WF,13:58:00,15:44:00
3999,473,SYH090,FM,15:06:00,16:29:00
3999,188,VGP845,W,20:55:00,22:18:00
4000,479,QDJ389,T,08:12:00,10:18:00
4000,230,VGP845,TFW,14:04:00,15:36:00
4000,316,UGS416,H,13:04:00,14:59:00
4001,71,QDJ389,HM,09:57:00,11:43:00
4001,65,VGP845,HWM,08:04:00,09:21:00
4001,192,VGP845,T,11:55:00,15:36:00
4002,472,LEZ228,W,17:42:00,20:30:00
4003,493,YAN039,TW,14:41:00,17:48:00
4004,475,TVN387,H,08:01:00,10:45:00
4004,13,LTG028,TF,11:23:00,13:45:00
4005,482,YAN039,H,17:39:00,19:31:00
4005,80,YAN039,THF,20:56:00,22:47:00
4006,142,UGS416,F,16:54:00,19:37:00
4006,461,VGP845,FHW,08:40:00,10:20:00
4007,324,TVN387,HMW,06:20:00,09:39:00
4007,208,SYH090,T,12:12:00,13:35:00
4007,329,QDJ389,TMF,16:04:00,18:26:00
4008,414,QDJ389,MTF,19:33:00,22:48:00
4009,21,TVN387,H,12:43:00,14:26:00
4010,401,YAN039,MFW,11:27:00,13:01:00
4011,140,FRF846,HT,16:01:00,18:09:00
4011,353,TVN387,FW,20:05:00,22:41:00
4012,165,VGP845,FM,15:45:00,18:43:00
4013,176,LTG028,M,08:10:00,09:22:00
4013,379,LEZ228,TWM,13:06:00,15:34:00
4014,475,TVN387,H,08:01:00,10:45:00
4014,204,QDJ389,WF,12:07:00,14:43:00
4015,409,VGP845,TF,14:22:00,16:21:00
4015,121,UGS416,FWT,20:08:00,21:25:00
4016,453,FRF846,TW,06:56:00,10:04:00
4017,135,QDJ389,HM,06:45:00,09:28:00
4018,303,VGP845,TH,06:43:00,10:26:00
4018,108,LTG028,HWM,08:38:00,11:08:00
4019,389,SYH090,T,15:15:00,18:03:00
4020,224,QDJ389,HF,11:54:00,14:24:00
4021,59,LEZ228,FW,06:38:00,10:36:00
4022,441,LEZ228,TMH,14:59:00,17:29:00
4023,154,FRF846,TWM,12:14:00,14:00:00
4023,262,UGS416,WH,18:22:00,21:03:00
4023,161,SYH090,T,16:26:00,17:38:00
4024,243,YAN039,MFT,14:32:00,16:13:00
4024,311,UGS416,HTW,16:51:00,20:05:00
4025,336,QDJ389,WT,12:46:00,16:02:00
4025,332,LEZ228,M,16:10:00,19:06:00
4026,186,YAN039,F,11:37:00,14:41:00
4027,169,VGP845,MFH,18:32:00,20:55:00
4027,370,LEZ228,MT,17:25:00,19:01:00
4028,55,SYH090,H,21:23:00,22:26:00
4028,264,LEZ228,WHT,16:30:00,19:43:00
4028,169,VGP845,MFH,18:32:00,20:55:00
4029,335,SYH090,WTF,18:51:00,22:44:00
4030,236,QDJ389,FTM,06:47:00,08:10:00
4030,168,QDJ389,H,07:46:00,11:00:00
4031,211,FRF846,WHT,07:12:00,11:09:00
4031,342,UGS416,MFT,15:59:00,17:08:00
4031,472,LEZ228,W,17:42:00,20:30:00
4032,380,SYH090,TFW,11:25:00,15:09:00
4032,425,LTG028,FM,07:33:00,11:12:00
4032,490,UGS416,TF,07:45:00,11:39:00
4033,176,LTG028,M,08:10:00,09:22:00
4034,349,TVN387,WFH,08:37:00,12:10:00
4034,427,ICH942,MW,20:39:00,22:06:00
4035,281,VGP845,W,15:16:00,18:52:00
4035,74,UGS416,MTH,19:16:00,20:22:00
4036,145,LEZ228,HT,18:13:00,21:06:00
4037,292,LTG028,H,14:33:00,18:06:00
4037,195,LEZ228,MF,12:21:00,14:30:00
4037,357,UGS416,FW,17:51:00,21:45:00
4038,365,LTG028,WH,14:30:00,18:01:00
4039,37,LTG028,T,15:30:00,18:07:00
4040,260,VGP845,FT,11:51:00,13:33:00
4041,364,UGS416,TMF,18:00:00,19:47:00
4041,423,LEZ228,H,06:31:00,09:36:00
4042,31,LEZ228,M,06:46:00,09:13:00
4043,458,LEZ228,F,17:31:00,19:37:00
4043,3,UGS416,TMH,13:09:00,16:07:00
4043,356,QDJ389,TW,10:59:00,14:00:00
4044,347,QDJ389,HW,08:29:00,10:50:00
4044,417,SYH090,T,21:17:00,22:22:00
4044,96,LEZ228,WT,15:45:00,19:39:00
4045,449,LEZ228,TH,07:07:00,10:32:00
4045,362,LEZ228,M,11:27:00,14:17:00
4046,163,UGS416,HF,20:09:00,22:35:00
4047,402,LEZ228,HT,13:48:00,16:49:00
4047,200,LTG028,FWM,16:17:00,18:11:00
4047,213,LTG028,M,16:04:00,17:19:00
4048,196,UGS416,TM,10:01:00,13:34:00
4048,120,VGP845,TH,17:07:00,19:41:00
4049,384,UGS416,FW,07:20:00,09:34:00
4049,6,QDJ389,FW,11:24:00,14:30:00
4049,191,LEZ228,W,12:03:00,14:44:00
4050,249,VGP845,F,16:12:00,19:34:00
4050,447,VGP845,FH,14:20:00,15:45:00
4050,192,VGP845,T,11:55:00,15:36:00
4051,332,LEZ228,M,16:10:00,19:06:00
4051,421,VGP845,WF,07:47:00,09:17:00
4051,85,YAN039,TMH,20:33:00,21:33:00
4052,160,SYH090,WF,15:31:00,18:02:00
4053,181,TVN387,M,11:55:00,15:37:00
4053,475,TVN387,H,08:01:00,10:45:00
4053,388,SYH090,MF,20:34:00,21:50:00
4054,305,FRF846,THM,16:10:00,19:02:00
4054,42,ICH942,FT,13:13:00,14:14:00
4054,127,LEZ228,F,15:46:00,19:33:00
4055,255,TVN387,M,17:00:00,19:21:00
4055,265,SYH090,FT,17:07:00,20:13:00
4055,405,YAN039,WM,07:15:00,11:07:00
4056,353,TVN387,FW,20:05:00,22:41:00
4056,474,TVN387,MWF,14:10:00,18:01:00
4057,186,YAN039,F,11:37:00,14:41:00
4057,87,YAN039,WM,12:09:00,16:08:00
4058,300,VGP845,HF,15:46:00,19:07:00
4058,318,LTG028,MH,15:56:00,17:23:00
4059,44,ICH942,MTW,14:30:00,17:12:00
4059,205,FRF846,T,11:39:00,12:54:00
4060,103,VGP845,MT,19:21:00,21:52:00
4061,385,ICH942,WM,06:36:00,08:00:00
4061,479,QDJ389,T,08:12:00,10:18:00
4061,357,UGS416,FW,17:51:00,21:45:00
4062,212,UGS416,WF,09:08:00,11:50:00
4062,177,LEZ228,FM,18:48:00,21:02:00
4062,251,UGS416,FMT,07:37:00,10:25:00
4063,231,UGS416,H,16:53:00,20:29:00
4063,452,LTG028,M,11:00:00,13:58:00
4063,480,VGP845,FTM,06:56:00,10:18:00
4064,492,VGP845,WTM,07:50:00,10:00:00
4064,486,LEZ228,HFW,11:59:00,13:54:00
4064,204,QDJ389,WF,12:07:00,14:43:00
4065,43,VGP845,M,07:41:00,08:42:00
4065,19,FRF846,T,16:51:00,20:19:00
4066,431,LEZ228,FTW,07:23:00,09:56:00
4066,478,SYH090,FMW,19:19:00,21:38:00
4066,432,UGS416,TW,09:27:00,10:55:00
4067,329,QDJ389,TMF,16:04:00,18:26:00
4068,186,YAN039,F,11:37:00,14:41:00
4068,401,YAN039,MFW,11:27:00,13:01:00
4069,264,LEZ228,WHT,16:30:00,19:43:00
4069,212,UGS416,WF,09:08:00,11:50:00
4070,38,YAN039,FTW,11:01:00,12:22:00
4070,188,VGP845,W,20:55:00,22:18:00
4071,429,QDJ389,W,14:30:00,15:56:00
4071,129,LEZ228,MWF,11:45:00,13:42:00
4071,417,SYH090,T,21:17:00,22:22:00
4072,461,VGP845,FHW,08:40:00,10:20:00
4072,19,FRF846,T,16:51:00,20:19:00
